id,county,region,lan,lat,checkin
1052,NewTaipei,Sanxia,121.44838,24.84488,7272
1053,NewTaipei,Ruifang,121.84544,25.11055,10
1054,NewTaipei,Shiding,121.66172,24.99061,53
1055,NewTaipei,Gongliao,121.92997,25.00253,2377
1056,NewTaipei,Tamsui,121.44855,25.16925,1392
1057,NewTaipei,Sanxia,121.35362,24.93094,322
1058,NewTaipei,Sanxia,121.35549,24.93127,864
1059,NewTaipei,Ruifang,121.92336,25.12881,1899
1060,NewTaipei,Ruifang,121.91554,25.12367,17542
1061,NewTaipei,Jinshan,121.63825,25.22191,57
1062,NewTaipei,Xindian,121.53954,24.95983,257
1063,NewTaipei,Xindian,121.50674,24.88684,0
1064,NewTaipei,Sanchong,121.49445,25.07218,1153
1065,NewTaipei,Sanxia,121.37212,24.90365,202
1066,NewTaipei,Shenkeng,121.61501,25.00176,0
1067,NewTaipei,Wulai,121.55126,24.84784,376
1068,NewTaipei,Xindian,121.48709,24.95185,323
1069,NewTaipei,Yingge,121.35282,24.94742,0
1070,NewTaipei,Tamsui,121.48694,25.21468,0
1071,NewTaipei,Pingxi,121.74881,25.03091,218
1072,NewTaipei,Shuangxi,121.86504,25.02738,218
1073,NewTaipei,Ruifang,121.83268,25.12569,620
1074,NewTaipei,Ruifang,121.83212,25.12632,14111
1075,NewTaipei,Shenkeng,121.61598,24.99883,0
1076,NewTaipei,Ruifang,121.84328,25.10903,0
1077,NewTaipei,Xindian,121.50821,24.91332,0
1078,NewTaipei,Shulin,121.43012,24.99952,0
1079,NewTaipei,Shulin,121.42461,24.99141,130569
1080,NewTaipei,Shulin,121.41274,25.00011,946
1081,NewTaipei,Shulin,121.39726,24.97283,34
1082,NewTaipei,Shulin,121.41071,24.99238,1755
1083,NewTaipei,Shulin,121.40999,24.99001,166
1084,NewTaipei,Shulin,121.42756,24.99904,16
1085,NewTaipei,Shulin,121.41947,24.99567,9
1086,NewTaipei,Shulin,121.42477,24.98951,630
1087,NewTaipei,Shulin,121.42609,24.98058,0
1088,NewTaipei,Sanzhi,121.51697,25.25446,392
1089,NewTaipei,Gongliao,121.92299,25.05173,5504
1090,NewTaipei,Gongliao,121.92696,25.05444,19
1091,NewTaipei,Gongliao,121.92651,25.05747,9968
1092,NewTaipei,Ruifang,121.86006,25.12228,14213
1093,NewTaipei,Xindian,121.55167,24.90801,622
1094,NewTaipei,Sanzhi,121.49334,25.19656,136
1095,NewTaipei,Zhonghe,121.51131,24.98865,24163
1096,NewTaipei,Sanchong,121.47561,25.05047,0
1097,NewTaipei,Tamsui,121.49126,25.16591,6125
1098,NewTaipei,Sanzhi,121.49456,25.23736,6749
1099,NewTaipei,Sanchong,121.47862,25.05583,0
1100,NewTaipei,Xindian,121.47901,24.94596,12233
1101,NewTaipei,Pingxi,121.72333,25.02449,3890
1102,NewTaipei,Zhonghe,121.49072,24.99325,33570
1103,NewTaipei,Pingxi,121.77622,25.04128,11477
1104,NewTaipei,Sanxia,121.42291,24.84836,0
1105,NewTaipei,Sanxia,121.35487,24.87176,0
1106,NewTaipei,Gongliao,121.93859,25.01879,66252
1107,NewTaipei,Gongliao,121.91341,25.08276,26226
1108,NewTaipei,Gongliao,121.92211,25.11213,374
1109,NewTaipei,Gongliao,121.91613,25.11731,45713
1110,NewTaipei,Bali,121.44767,25.13219,117
1111,NewTaipei,Ruifang,121.80392,25.10898,646
1112,NewTaipei,Xindian,121.55321,24.90238,1445
1113,NewTaipei,Wanli,121.68819,25.19605,126626
1114,NewTaipei,Pingxi,121.74811,25.03011,3858
1115,NewTaipei,Xindian,121.53485,24.91839,318
1116,NewTaipei,Shulin,121.42697,24.99389,2751
1117,NewTaipei,Ruifang,121.86559,25.09299,1624
1118,NewTaipei,Jinshan,121.65451,25.23283,15355
1119,NewTaipei,Jinshan,121.64781,25.23031,10281
1120,NewTaipei,Xindian,121.50152,24.90249,85
1121,NewTaipei,Wanli,121.60607,25.17674,288
1122,NewTaipei,Pingxi,121.71415,25.02821,32
1123,NewTaipei,Wulai,121.54737,24.86351,0
1124,NewTaipei,Tamsui,121.44701,25.16602,3
1125,NewTaipei,Ruifang,121.84583,25.11068,113409
1126,NewTaipei,Sanxia,121.40681,24.87064,101
1127,NewTaipei,Gongliao,121.95827,25.00405,65631
1128,NewTaipei,Sanxia,121.36865,24.93315,847
1129,NewTaipei,Shulin,121.41947,24.99567,0
1130,NewTaipei,Shenkeng,121.61505,24.99157,114
1131,NewTaipei,Shuangxi,121.86574,25.03376,562
1132,NewTaipei,Shuangxi,121.86594,25.03656,82
1133,NewTaipei,Shuangxi,121.86486,25.03488,5107
1134,NewTaipei,Shuangxi,121.86651,25.03856,21978
1135,NewTaipei,Shuangxi,121.86583,25.03861,271
1136,NewTaipei,Shuangxi,121.82741,25.02744,0
1137,NewTaipei,Wanli,121.64288,25.16711,0
1138,NewTaipei,Sanxia,121.41061,24.88818,21
1139,NewTaipei,Taishan,121.42202,25.05753,383
1140,NewTaipei,Taishan,121.42853,25.05721,4949
1141,NewTaipei,Tamsui,121.46406,25.12567,0
1142,NewTaipei,Bali,121.45701,25.12545,1045
1143,NewTaipei,Wulai,121.54939,24.86376,0
1144,NewTaipei,Ruifang,121.85965,25.11034,13533
1145,NewTaipei,Wugu,121.45562,25.11019,0
1146,NewTaipei,Ruifang,121.82495,25.07921,0
1147,NewTaipei,Luzhou,121.47078,25.08145,51985
1148,NewTaipei,Luzhou,121.46665,25.08539,8218
1149,NewTaipei,Luzhou,121.47431,25.09668,1702
1150,NewTaipei,Luzhou,121.46042,25.08307,1955
1151,NewTaipei,Luzhou,121.47201,25.08282,287
1152,NewTaipei,Luzhou,121.47943,25.09113,1486
1153,NewTaipei,Wugu,121.45448,25.08736,9402
1154,NewTaipei,Sanzhi,121.50181,25.22727,2091
1155,NewTaipei,Xindian,121.50206,24.95741,2
1156,NewTaipei,Yingge,121.35434,24.95597,1952
1157,NewTaipei,Yingge,121.35993,24.95823,5037
1158,NewTaipei,Yingge,121.35521,24.95449,25339
1159,NewTaipei,Yingge,121.35015,24.95134,491
1160,NewTaipei,Yingge,121.34861,24.95203,7
1161,NewTaipei,Shimen,121.51984,25.28272,12441
1162,NewTaipei,Wanli,121.60964,25.14276,29
1163,NewTaipei,Gongliao,121.97322,25.01771,21380
1164,NewTaipei,Gongliao,121.92752,25.04142,161
1165,NewTaipei,Gongliao,121.92731,25.04201,3851
1166,NewTaipei,Xindian,121.53957,24.94754,1347
1167,NewTaipei,Wugu,121.41877,25.12892,31781
1168,NewTaipei,Pinglin,121.71246,24.93932,72
1169,NewTaipei,Pingxi,121.73795,25.02541,451
1170,NewTaipei,Pingxi,121.73795,25.02541,340
1171,NewTaipei,Pingxi,121.73795,25.02541,0
1172,NewTaipei,Bali,121.41664,25.16897,2573
